pattern,gene,rank,cogaps_weight,contrast_scope,cell_type,mean_log2fc_stim_vs_ctrl,median_log2fc_stim_vs_ctrl,n_pairs,n_up_pairs,n_down_pairs,n_zero_pairs,sign_consistency,wilcoxon_pvalue,direction,evidence_strength,wilcoxon_fdr
Pattern7,IFITM3,4,6.818960666656494,by_cell_type,Megakaryocytes,5.418417090337793,5.418417090337793,1,1,0,0,1.0,,up_in_stim,strong,
Pattern7,IFITM3,4,6.818960666656494,by_cell_type,NK cells,3.630700134501887,4.026175939822058,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,RSAD2,5,5.695781230926514,by_cell_type,B cells,10.384236373071033,12.088342524088667,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,RSAD2,5,5.695781230926514,by_cell_type,CD14+ Monocytes,7.99198226933305,7.572761647188458,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,RSAD2,5,5.695781230926514,by_cell_type,CD4 T cells,6.314957906035463,6.345535456914007,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,RSAD2,5,5.695781230926514,by_cell_type,CD8 T cells,9.341138481238415,12.748740216356529,5,5,0,0,1.0,0.0625,up_in_stim,strong,0.0803319209039548
Pattern7,RSAD2,5,5.695781230926514,by_cell_type,Dendritic cells,10.011405716630646,10.436965603182813,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,RSAD2,5,5.695781230926514,by_cell_type,FCGR3A+ Monocytes,7.562178368093235,5.60791173736818,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,RSAD2,5,5.695781230926514,by_cell_type,Megakaryocytes,6.141825565481636,6.141825565481636,1,1,0,0,1.0,,up_in_stim,strong,
Pattern7,RSAD2,5,5.695781230926514,by_cell_type,NK cells,6.753690567791242,5.489052507121196,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,TNFSF10,6,5.419065952301025,by_cell_type,B cells,5.8342378864125966,5.992988193362439,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,TNFSF10,6,5.419065952301025,by_cell_type,CD14+ Monocytes,7.6993218765303215,7.49657433757152,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,TNFSF10,6,5.419065952301025,by_cell_type,CD4 T cells,4.080733783503053,4.119544438441031,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,TNFSF10,6,5.419065952301025,by_cell_type,CD8 T cells,2.6755373202282735,2.6408426682422856,5,5,0,0,1.0,0.0625,up_in_stim,strong,0.0803319209039548
Pattern7,TNFSF10,6,5.419065952301025,by_cell_type,Dendritic cells,10.705461178526592,10.85222376252451,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,TNFSF10,6,5.419065952301025,by_cell_type,FCGR3A+ Monocytes,3.525014095587712,3.655625118411895,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,TNFSF10,6,5.419065952301025,by_cell_type,Megakaryocytes,5.824996331246958,5.824996331246958,1,1,0,0,1.0,,up_in_stim,strong,
Pattern7,TNFSF10,6,5.419065952301025,by_cell_type,NK cells,2.7776185749637525,2.7204351374939435,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,SAT1,7,5.012396812438965,by_cell_type,B cells,1.7244797266426604,1.7464828467133673,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,SAT1,7,5.012396812438965,by_cell_type,CD14+ Monocytes,1.3167229340569673,1.3521610813284148,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,SAT1,7,5.012396812438965,by_cell_type,CD4 T cells,2.211620710996808,2.3007625889330825,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,SAT1,7,5.012396812438965,by_cell_type,CD8 T cells,2.1715948336069015,1.9080398500723934,5,5,0,0,1.0,0.0625,up_in_stim,strong,0.0803319209039548
Pattern7,SAT1,7,5.012396812438965,by_cell_type,Dendritic cells,0.9108086154749154,0.9984999932476049,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,SAT1,7,5.012396812438965,by_cell_type,FCGR3A+ Monocytes,0.8047046237271974,0.8292165386060919,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,SAT1,7,5.012396812438965,by_cell_type,Megakaryocytes,3.016407296823499,3.016407296823499,1,1,0,0,1.0,,up_in_stim,strong,
Pattern7,SAT1,7,5.012396812438965,by_cell_type,NK cells,2.6639190835282225,2.6800554126718525,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,ISG20,8,4.728707790374756,by_cell_type,B cells,2.913496975803006,2.8878553115652377,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,ISG20,8,4.728707790374756,by_cell_type,CD14+ Monocytes,4.999831877420084,5.287996730714882,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,ISG20,8,4.728707790374756,by_cell_type,CD4 T cells,2.7361059770094265,2.726809151587065,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,ISG20,8,4.728707790374756,by_cell_type,CD8 T cells,3.438071194587599,3.28468016533591,5,5,0,0,1.0,0.0625,up_in_stim,strong,0.0803319209039548
Pattern7,ISG20,8,4.728707790374756,by_cell_type,Dendritic cells,3.7155330089911778,3.764903880812695,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,ISG20,8,4.728707790374756,by_cell_type,FCGR3A+ Monocytes,4.402614344195111,4.397344753037054,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,ISG20,8,4.728707790374756,by_cell_type,Megakaryocytes,2.8655469303877465,2.8655469303877465,1,1,0,0,1.0,,up_in_stim,strong,
Pattern7,ISG20,8,4.728707790374756,by_cell_type,NK cells,3.133724424824873,3.0962254637811863,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,SOD2,9,4.728245735168457,by_cell_type,B cells,1.5033548318502807,1.335452419009373,8,7,1,0,0.875,0.0234375,up_in_stim,strong,0.0490301724137931
Pattern7,SOD2,9,4.728245735168457,by_cell_type,CD14+ Monocytes,0.6596658340321198,0.6892613655102622,8,7,1,0,0.875,0.015625,up_in_stim,strong,0.038018048128342245
Pattern7,SOD2,9,4.728245735168457,by_cell_type,CD4 T cells,0.7133580407823694,0.6108979298307409,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,SOD2,9,4.728245735168457,by_cell_type,CD8 T cells,0.6018924560265821,-0.13121030185003058,5,2,3,0,0.6,0.8125,up_in_stim,weak_or_mixed,0.8479071100917431
Pattern7,SOD2,9,4.728245735168457,by_cell_type,Dendritic cells,0.32720450322755507,0.38904548659147586,6,4,2,0,0.6666666666666666,0.3125,up_in_stim,moderate,0.35635964912280704
Pattern7,SOD2,9,4.728245735168457,by_cell_type,FCGR3A+ Monocytes,-0.117929395185229,-0.1056506217178379,6,2,4,0,0.6666666666666666,0.4375,down_in_stim,suggestive,0.4878982843137255
Pattern7,SOD2,9,4.728245735168457,by_cell_type,Megakaryocytes,0.03254298747607809,0.03254298747607809,1,1,0,0,1.0,,up_in_stim,weak_or_mixed,
Pattern7,SOD2,9,4.728245735168457,by_cell_type,NK cells,0.043313574770103,0.1499089256655921,8,5,3,0,0.625,0.84375,up_in_stim,weak_or_mixed,0.8725142045454546
Pattern7,IFIT3,10,4.6344146728515625,by_cell_type,B cells,8.709739684031701,6.918016552173569,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,IFIT3,10,4.6344146728515625,by_cell_type,CD14+ Monocytes,7.107348208260891,6.994971082879234,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,IFIT3,10,4.6344146728515625,by_cell_type,CD4 T cells,6.515389837430079,6.721237219577294,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,IFIT3,10,4.6344146728515625,by_cell_type,CD8 T cells,9.231667832944305,6.869559518339218,5,5,0,0,1.0,0.0625,up_in_stim,strong,0.0803319209039548
Pattern7,IFIT3,10,4.6344146728515625,by_cell_type,Dendritic cells,10.515385081068557,10.916847649942586,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,IFIT3,10,4.6344146728515625,by_cell_type,FCGR3A+ Monocytes,4.986154402365709,4.488638143207812,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,IFIT3,10,4.6344146728515625,by_cell_type,Megakaryocytes,5.824996331246958,5.824996331246958,1,1,0,0,1.0,,up_in_stim,strong,
Pattern7,IFIT3,10,4.6344146728515625,by_cell_type,NK cells,5.293944153675511,5.526551838269345,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,TYMP,11,4.616250038146973,by_cell_type,B cells,1.1964773705687668,1.2724495209620592,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,TYMP,11,4.616250038146973,by_cell_type,CD14+ Monocytes,0.9948926108286618,1.0214012910517898,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,TYMP,11,4.616250038146973,by_cell_type,CD4 T cells,2.049991881074933,2.0341591415970584,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,TYMP,11,4.616250038146973,by_cell_type,CD8 T cells,4.538847971699606,3.000774633955536,5,5,0,0,1.0,0.0625,up_in_stim,strong,0.0803319209039548
Pattern7,TYMP,11,4.616250038146973,by_cell_type,Dendritic cells,0.7860739637830454,1.0247476436288334,6,5,1,0,0.8333333333333334,0.0625,up_in_stim,strong,0.0803319209039548
Pattern7,TYMP,11,4.616250038146973,by_cell_type,FCGR3A+ Monocytes,0.752475506756627,0.8089368214265038,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,TYMP,11,4.616250038146973,by_cell_type,Megakaryocytes,4.850223776745797,4.850223776745797,1,1,0,0,1.0,,up_in_stim,strong,
Pattern7,TYMP,11,4.616250038146973,by_cell_type,NK cells,2.318215389906792,2.1607381331206614,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,LY6E,12,4.51403284072876,by_cell_type,B cells,3.823467413658189,3.559735751159945,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,LY6E,12,4.51403284072876,by_cell_type,CD14+ Monocytes,5.282228528281869,5.458195562085738,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,LY6E,12,4.51403284072876,by_cell_type,CD4 T cells,3.8474348938381304,3.8388085639941822,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,LY6E,12,4.51403284072876,by_cell_type,CD8 T cells,3.296094495386933,3.1273465605428257,5,5,0,0,1.0,0.0625,up_in_stim,strong,0.0803319209039548
Pattern7,LY6E,12,4.51403284072876,by_cell_type,Dendritic cells,5.02563121992634,4.802260460993004,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,LY6E,12,4.51403284072876,by_cell_type,FCGR3A+ Monocytes,3.620956220816467,3.8794367565739023,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,LY6E,12,4.51403284072876,by_cell_type,Megakaryocytes,3.8993926242885006,3.8993926242885006,1,1,0,0,1.0,,up_in_stim,strong,
Pattern7,LY6E,12,4.51403284072876,by_cell_type,NK cells,2.8627223875110746,2.8575226558398468,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,IFIT1,13,4.429715633392334,by_cell_type,B cells,8.872781763412103,6.874363638576685,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,IFIT1,13,4.429715633392334,by_cell_type,CD14+ Monocytes,8.402809299724131,7.89385945180565,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,IFIT1,13,4.429715633392334,by_cell_type,CD4 T cells,6.601018880504453,6.437662520130598,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,IFIT1,13,4.429715633392334,by_cell_type,CD8 T cells,8.863125704552695,5.182067945473035,5,5,0,0,1.0,0.0625,up_in_stim,strong,0.0803319209039548
Pattern7,IFIT1,13,4.429715633392334,by_cell_type,Dendritic cells,9.788578859476255,8.265803848612727,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,IFIT1,13,4.429715633392334,by_cell_type,FCGR3A+ Monocytes,7.287415478782568,7.269747056401647,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,IFIT1,13,4.429715633392334,by_cell_type,Megakaryocytes,6.812215230739885,6.812215230739885,1,1,0,0,1.0,,up_in_stim,strong,
Pattern7,IFIT1,13,4.429715633392334,by_cell_type,NK cells,7.695975149350511,6.166855704540712,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,IDO1,14,4.335341930389404,by_cell_type,B cells,6.139982595074107,6.209000976560018,8,7,1,0,0.875,0.015625,up_in_stim,strong,0.038018048128342245
Pattern7,IDO1,14,4.335341930389404,by_cell_type,CD14+ Monocytes,5.763977635194058,5.91624551895899,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,IDO1,14,4.335341930389404,by_cell_type,CD4 T cells,6.114255385308358,6.43518747381059,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,IDO1,14,4.335341930389404,by_cell_type,CD8 T cells,8.055277286143637,7.999292423096911,5,5,0,0,1.0,0.0625,up_in_stim,strong,0.0803319209039548
Pattern7,IDO1,14,4.335341930389404,by_cell_type,Dendritic cells,1.8208919457874118,1.9313672066170646,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,IDO1,14,4.335341930389404,by_cell_type,FCGR3A+ Monocytes,6.4636379740658425,5.77881689875632,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,IDO1,14,4.335341930389404,by_cell_type,Megakaryocytes,3.8993926242885006,3.8993926242885006,1,1,0,0,1.0,,up_in_stim,strong,
Pattern7,IDO1,14,4.335341930389404,by_cell_type,NK cells,5.7946276364686815,8.20723583947759,8,7,0,1,0.875,0.015625,up_in_stim,strong,0.038018048128342245
Pattern7,C15orf48,15,4.2294697761535645,by_cell_type,B cells,0.46268803311883633,0.39743546366886573,8,6,2,0,0.75,0.3828125,up_in_stim,moderate,0.43436331047381543
Pattern7,C15orf48,15,4.2294697761535645,by_cell_type,CD14+ Monocytes,-0.06580203649434568,-0.08113175949428708,8,2,6,0,0.75,0.1953125,down_in_stim,weak_or_mixed,0.23202921018276762
Pattern7,C15orf48,15,4.2294697761535645,by_cell_type,CD4 T cells,0.7048855677523339,0.33230392507467066,8,7,1,0,0.875,0.078125,up_in_stim,strong,0.09901636490250697
Pattern7,C15orf48,15,4.2294697761535645,by_cell_type,CD8 T cells,2.40194775958457,0.26851322836826075,5,4,1,0,0.8,0.3125,up_in_stim,strong,0.35635964912280704
Pattern7,C15orf48,15,4.2294697761535645,by_cell_type,Dendritic cells,-0.026934862143811245,0.03430599205271978,6,3,3,0,0.5,1.0,down_in_stim,weak_or_mixed,1.0
Pattern7,C15orf48,15,4.2294697761535645,by_cell_type,FCGR3A+ Monocytes,0.5802905026435458,0.5549763544923847,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,C15orf48,15,4.2294697761535645,by_cell_type,Megakaryocytes,1.7098301665516011,1.7098301665516011,1,1,0,0,1.0,,up_in_stim,strong,
Pattern7,C15orf48,15,4.2294697761535645,by_cell_type,NK cells,0.17793888183780826,0.06977408593662382,8,5,3,0,0.625,0.4609375,up_in_stim,suggestive,0.5102836070559611
