"gene","pattern","rank","cogaps_weight","contrast_scope","cell_type","mean_log2fc_stim_vs_ctrl","median_log2fc_stim_vs_ctrl","n_pairs","n_up_pairs","n_down_pairs","n_zero_pairs","sign_consistency","wilcoxon_pvalue","direction","evidence_strength","wilcoxon_fdr"
"ISG20","Pattern7",8,4.72870779037476,"by_cell_type","NK cells",3.13372442482487,3.09622546378119,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"SOD2","Pattern7",9,4.72824573516846,"by_cell_type","B cells",1.50335483185028,1.33545241900937,8,7,1,0,0.875,0.0299739735865559,"up_in_stim","strong",0.0545853156888165
"SOD2","Pattern7",9,4.72824573516846,"by_cell_type","CD14+ Monocytes",0.65966583403212,0.689261365510262,8,7,1,0,0.875,0.0208625823327655,"up_in_stim","strong",0.048401191012016
"SOD2","Pattern7",9,4.72824573516846,"by_cell_type","CD4 T cells",0.713358040782369,0.610897929830741,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"SOD2","Pattern7",9,4.72824573516846,"by_cell_type","CD8 T cells",0.601892456026582,-0.131210301850031,5,2,3,0,0.6,0.787406490666269,"up_in_stim","weak_or_mixed",0.817456169924791
"SOD2","Pattern7",9,4.72824573516846,"by_cell_type","Dendritic cells",0.327204503227555,0.389045486591476,6,4,2,0,0.666666666666667,0.29450739368011,"up_in_stim","moderate",0.331218841645775
"SOD2","Pattern7",9,4.72824573516846,"by_cell_type","FCGR3A+ Monocytes",-0.117929395185229,-0.105650621717838,6,2,4,0,0.666666666666667,0.401678166469773,"down_in_stim","suggestive",0.445577419635868
"SOD2","Pattern7",9,4.72824573516846,"by_cell_type","Megakaryocytes",0.0325429874760781,0.0325429874760781,1,1,0,0,1,NA,"up_in_stim","weak_or_mixed",NA
"SOD2","Pattern7",9,4.72824573516846,"by_cell_type","NK cells",0.043313574770103,0.149908925665592,8,5,3,0,0.625,0.833634883024682,"up_in_stim","weak_or_mixed",0.856850031665876
"IFIT3","Pattern7",10,4.63441467285156,"by_cell_type","B cells",8.7097396840317,6.91801655217357,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"IFIT3","Pattern7",10,4.63441467285156,"by_cell_type","CD14+ Monocytes",7.10734820826089,6.99497108287923,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"IFIT3","Pattern7",10,4.63441467285156,"by_cell_type","CD4 T cells",6.51538983743008,6.72123721957729,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"IFIT3","Pattern7",10,4.63441467285156,"by_cell_type","CD8 T cells",9.23166783294431,6.86955951833922,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0736928206665611
"IFIT3","Pattern7",10,4.63441467285156,"by_cell_type","Dendritic cells",10.5153850810686,10.9168476499426,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"IFIT3","Pattern7",10,4.63441467285156,"by_cell_type","FCGR3A+ Monocytes",4.98615440236571,4.48863814320781,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"IFIT3","Pattern7",10,4.63441467285156,"by_cell_type","Megakaryocytes",5.82499633124696,5.82499633124696,1,1,0,0,1,NA,"up_in_stim","strong",NA
"IFIT3","Pattern7",10,4.63441467285156,"by_cell_type","NK cells",5.29394415367551,5.52655183826935,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"TYMP","Pattern7",11,4.61625003814697,"by_cell_type","B cells",1.19647737056877,1.27244952096206,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"TYMP","Pattern7",11,4.61625003814697,"by_cell_type","CD14+ Monocytes",0.994892610828662,1.02140129105179,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"TYMP","Pattern7",11,4.61625003814697,"by_cell_type","CD4 T cells",2.04999188107493,2.03415914159706,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"TYMP","Pattern7",11,4.61625003814697,"by_cell_type","CD8 T cells",4.53884797169961,3.00077463395554,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0736928206665611
"TYMP","Pattern7",11,4.61625003814697,"by_cell_type","Dendritic cells",0.786073963783045,1.02474764362883,6,5,1,0,0.833333333333333,0.0591720678258594,"up_in_stim","strong",0.0736928206665611
"TYMP","Pattern7",11,4.61625003814697,"by_cell_type","FCGR3A+ Monocytes",0.752475506756627,0.808936821426504,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"TYMP","Pattern7",11,4.61625003814697,"by_cell_type","Megakaryocytes",4.8502237767458,4.8502237767458,1,1,0,0,1,NA,"up_in_stim","strong",NA
"TYMP","Pattern7",11,4.61625003814697,"by_cell_type","NK cells",2.31821538990679,2.16073813312066,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"LY6E","Pattern7",12,4.51403284072876,"by_cell_type","B cells",3.82346741365819,3.55973575115994,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"LY6E","Pattern7",12,4.51403284072876,"by_cell_type","CD14+ Monocytes",5.28222852828187,5.45819556208574,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"LY6E","Pattern7",12,4.51403284072876,"by_cell_type","CD4 T cells",3.84743489383813,3.83880856399418,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"LY6E","Pattern7",12,4.51403284072876,"by_cell_type","CD8 T cells",3.29609449538693,3.12734656054283,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0736928206665611
"LY6E","Pattern7",12,4.51403284072876,"by_cell_type","Dendritic cells",5.02563121992634,4.802260460993,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"LY6E","Pattern7",12,4.51403284072876,"by_cell_type","FCGR3A+ Monocytes",3.62095622081647,3.8794367565739,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"LY6E","Pattern7",12,4.51403284072876,"by_cell_type","Megakaryocytes",3.8993926242885,3.8993926242885,1,1,0,0,1,NA,"up_in_stim","strong",NA
"LY6E","Pattern7",12,4.51403284072876,"by_cell_type","NK cells",2.86272238751107,2.85752265583985,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"IFIT1","Pattern7",13,4.42971563339233,"by_cell_type","B cells",8.8727817634121,6.87436363857668,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"IFIT1","Pattern7",13,4.42971563339233,"by_cell_type","CD14+ Monocytes",8.40280929972413,7.89385945180565,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"IFIT1","Pattern7",13,4.42971563339233,"by_cell_type","CD4 T cells",6.60101888050445,6.4376625201306,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"IFIT1","Pattern7",13,4.42971563339233,"by_cell_type","CD8 T cells",8.8631257045527,5.18206794547303,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0736928206665611
"IFIT1","Pattern7",13,4.42971563339233,"by_cell_type","Dendritic cells",9.78857885947625,8.26580384861273,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"IFIT1","Pattern7",13,4.42971563339233,"by_cell_type","FCGR3A+ Monocytes",7.28741547878257,7.26974705640165,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"IFIT1","Pattern7",13,4.42971563339233,"by_cell_type","Megakaryocytes",6.81221523073989,6.81221523073989,1,1,0,0,1,NA,"up_in_stim","strong",NA
"IFIT1","Pattern7",13,4.42971563339233,"by_cell_type","NK cells",7.69597514935051,6.16685570454071,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"IDO1","Pattern7",14,4.3353419303894,"by_cell_type","B cells",6.13998259507411,6.20900097656002,8,7,1,0,0.875,0.0208625823327655,"up_in_stim","strong",0.048401191012016
"IDO1","Pattern7",14,4.3353419303894,"by_cell_type","CD14+ Monocytes",5.76397763519406,5.91624551895899,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"IDO1","Pattern7",14,4.3353419303894,"by_cell_type","CD4 T cells",6.11425538530836,6.43518747381059,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"IDO1","Pattern7",14,4.3353419303894,"by_cell_type","CD8 T cells",8.05527728614364,7.99929242309691,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0736928206665611
"IDO1","Pattern7",14,4.3353419303894,"by_cell_type","Dendritic cells",1.82089194578741,1.93136720661706,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"IDO1","Pattern7",14,4.3353419303894,"by_cell_type","FCGR3A+ Monocytes",6.46363797406584,5.77881689875632,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"IDO1","Pattern7",14,4.3353419303894,"by_cell_type","Megakaryocytes",3.8993926242885,3.8993926242885,1,1,0,0,1,NA,"up_in_stim","strong",NA
"IDO1","Pattern7",14,4.3353419303894,"by_cell_type","NK cells",5.79462763646868,8.20723583947759,8,7,0,1,0.875,0.0224942712224497,"up_in_stim","strong",0.0518901938426964
"C15orf48","Pattern7",15,4.22946977615356,"by_cell_type","B cells",0.462688033118836,0.397435463668866,8,6,2,0,0.75,0.362726506485098,"up_in_stim","moderate",0.406814811140745
"C15orf48","Pattern7",15,4.22946977615356,"by_cell_type","CD14+ Monocytes",-0.0658020364943457,-0.0811317594942871,8,2,6,0,0.75,0.183430618982178,"down_in_stim","weak_or_mixed",0.212779518019327
"C15orf48","Pattern7",15,4.22946977615356,"by_cell_type","CD4 T cells",0.704885567752334,0.332303925074671,8,7,1,0,0.875,0.0800579199844347,"up_in_stim","strong",0.0990960838831723
"C15orf48","Pattern7",15,4.22946977615356,"by_cell_type","CD8 T cells",2.40194775958457,0.268513228368261,5,4,1,0,0.8,0.280712665268496,"up_in_stim","strong",0.319241854619074
"C15orf48","Pattern7",15,4.22946977615356,"by_cell_type","Dendritic cells",-0.0269348621438112,0.0343059920527198,6,3,3,0,0.5,1,"down_in_stim","weak_or_mixed",1
"C15orf48","Pattern7",15,4.22946977615356,"by_cell_type","FCGR3A+ Monocytes",0.580290502643546,0.554976354492385,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"C15orf48","Pattern7",15,4.22946977615356,"by_cell_type","Megakaryocytes",1.7098301665516,1.7098301665516,1,1,0,0,1,NA,"up_in_stim","strong",NA
"C15orf48","Pattern7",15,4.22946977615356,"by_cell_type","NK cells",0.177938881837808,0.0697740859366238,8,5,3,0,0.625,0.441208519505878,"up_in_stim","suggestive",0.482831964742281
